match_id,start_time,avg_rank_tier,lobby_type,game_mode,duration,radiant_win,radiant_team,dire_team
8831058246,1780114150,71,7,22,3032,0,"74,40,136,14,26","17,11,84,22,16"
8831058184,1780114140,75,7,22,3153,0,"104,7,126,6,40","21,69,26,54,23"
8831058175,1780114140,75,0,22,2910,1,"82,71,69,86,48","103,22,42,41,75"
8831058136,1780114130,72,7,22,2184,1,"71,104,90,54,123","86,128,88,8,73"
8831058130,1780114130,75,7,22,1298,1,"70,121,137,64,73","100,44,14,128,26"
8831058079,1780114130,71,7,22,2176,1,"74,80,129,120,63","26,30,12,13,2"
8831058027,1780114125,72,7,22,2373,1,"108,18,26,100,22","54,119,51,16,74"
8831058000,1780114125,72,7,22,2310,1,"71,15,79,81,23","105,2,40,93,107"
8831057992,1780114125,75,7,22,1933,1,"3,36,5,106,98","7,53,83,42,69"
8831057953,1780114115,75,7,22,2261,1,"93,28,8,35,75","36,2,51,145,26"
8831057913,1780114115,72,7,22,2815,1,"145,121,42,7,44","14,47,26,43,93"
8831057911,1780114115,74,7,22,1774,1,"1,6,101,14,135","80,106,74,39,86"
8831057891,1780114115,75,7,22,2648,0,"36,101,25,27,2","14,1,75,96,22"
8831057862,1780114095,72,7,22,2931,0,"114,131,23,128,78","53,29,74,71,72"
8831057816,1780114105,72,7,22,1527,1,"25,84,54,15,37","74,27,2,114,97"
8831057788,1780114105,72,7,22,2411,1,"93,14,123,39,88","15,107,7,70,25"
8831057768,1780114105,75,7,22,1562,1,"79,2,111,6,126","58,26,14,86,128"
8831057763,1780114095,75,7,22,2035,0,"76,26,81,63,110","14,47,101,91,138"
8831057744,1780114100,75,7,22,2814,1,"26,28,14,120,44","7,35,74,108,30"
8831057698,1780114085,75,7,22,2006,1,"129,39,6,3,86","87,72,74,10,128"
8831057690,1780114090,72,7,22,1822,1,"26,76,135,48,105","98,41,47,5,14"
8831057668,1780114090,72,7,3,3378,1,"137,110,123,54,22","6,21,129,87,5"
8831057655,1780114095,73,7,22,2416,1,"51,2,41,35,26","31,69,121,48,76"
8831057638,1780114095,75,7,22,2308,1,"14,121,106,41,101","74,12,59,155,26"
8831057618,1780114090,74,7,22,2454,1,"74,35,131,138,53","76,93,82,71,39"
8831057601,1780114090,72,7,22,1977,0,"87,79,55,39,8","7,128,19,36,6"
8831057560,1780114085,74,7,22,2054,1,"10,5,34,29,101","28,30,128,138,41"
8831057521,1780114075,72,7,22,1707,0,"47,41,21,7,26","14,39,93,119,111"
8831057509,1780114080,72,7,22,2041,1,"2,31,106,48,105","88,69,8,74,112"
8831057495,1780114075,73,7,22,2101,0,"114,7,89,93,53","135,41,75,26,88"
8831057374,1780114065,75,7,22,2759,0,"67,60,2,83,106","31,54,43,104,128"
8831057288,1780114050,71,7,22,2140,1,"123,87,70,28,106","42,48,14,6,86"
8831057281,1780114055,72,7,22,1877,0,"46,129,145,19,21","128,35,87,36,60"
8831057255,1780114045,71,7,22,2677,1,"75,31,36,67,39","87,58,138,2,6"
8831057208,1780114045,75,7,22,2661,1,"44,83,80,120,50","25,33,51,46,14"
8831057206,1780114040,71,7,22,1813,0,"27,48,135,112,37","2,105,106,79,1"
8831057139,1780114030,75,7,22,3108,0,"58,6,85,100,25","41,112,128,87,90"
8831057129,1780114025,75,7,22,3006,1,"74,14,44,107,7","87,22,114,128,2"
8831057100,1780114035,73,7,22,2992,0,"107,87,104,44,128","75,85,101,26,8"
8831057076,1780114025,75,7,22,3999,0,"41,36,27,30,25","47,31,145,53,60"
8831057064,1780114035,75,7,22,2231,0,"40,14,12,21,7","67,60,26,91,74"
8831057027,1780114030,74,0,4,2467,0,"120,38,13,88,95","9,7,93,103,138"
8831057005,1780114030,75,7,22,2906,0,"44,63,99,31,126","111,69,74,145,86"
8831056994,1780114030,72,7,22,1901,1,"7,15,36,145,27","74,128,98,85,11"
8831056989,1780114025,75,7,22,3073,1,"1,14,23,68,145","53,2,94,70,86"
8831056966,1780114025,75,7,22,1571,1,"6,69,86,75,77","21,23,31,41,26"
8831056923,1780114015,75,7,22,2203,1,"112,111,69,93,126","85,67,23,65,31"
8831056878,1780114020,71,7,22,1965,0,"7,12,108,9,64","104,110,126,107,86"
8831056818,1780114015,72,0,22,2240,0,"51,114,136,6,17","41,14,97,110,126"
8831056806,1780114010,75,7,22,2809,1,"128,138,39,26,88","74,45,6,86,84"
8831056770,1780113990,72,7,22,2808,0,"71,36,25,93,135","112,14,128,8,47"
8831056755,1780114005,75,7,22,2623,1,"53,17,15,51,27","135,6,84,79,13"
8831056746,1780114000,74,7,22,2352,1,"19,10,120,86,25","29,7,70,59,112"
8831056711,1780114000,75,7,22,3236,1,"77,119,75,145,39","123,128,2,93,70"
8831056707,1780113990,73,7,22,1930,1,"86,93,30,39,11","88,64,46,26,99"
8831056699,1780113995,74,7,22,2875,0,"61,22,21,69,86","7,17,129,75,105"
8831056686,1780113990,71,7,22,2394,1,"31,2,123,52,41","128,60,51,8,62"
8831056661,1780113995,75,7,22,1916,0,"128,35,6,9,87","11,108,86,107,85"
8831056627,1780113990,75,7,22,2144,0,"30,145,2,112,16","97,90,55,26,11"
8831056571,1780113975,75,7,22,2648,1,"82,62,54,101,2","107,4,108,87,11"
8831056558,1780113975,74,7,22,2062,1,"25,29,97,8,121","6,114,19,21,37"
8831056539,1780113985,75,7,22,2691,0,"56,92,84,114,135","14,41,27,53,110"
8831056493,1780113980,74,7,22,1841,1,"51,28,128,74,6","38,37,76,14,87"
8831056454,1780113975,72,7,22,2792,1,"26,6,74,28,100","75,135,101,63,25"
8831056431,1780113970,72,7,22,3472,1,"86,104,39,12,121","28,70,26,85,19"
8831056421,1780113975,75,7,22,1937,0,"2,26,101,34,138","128,70,7,74,47"
8831056377,1780113965,75,7,22,3385,1,"111,70,51,68,74","16,53,59,14,30"
8831056329,1780113965,71,7,22,2474,0,"75,69,145,88,22","101,81,19,64,86"
8831056311,1780113955,75,7,22,2538,1,"52,26,62,135,54","16,128,87,11,97"
8831056297,1780113950,72,7,22,1949,1,"104,93,129,96,39","25,97,94,5,106"
8831056288,1780113960,75,7,22,2587,1,"106,121,41,27,98","36,14,74,64,53"
8831056277,1780113960,71,7,22,1678,0,"13,121,84,129,145","110,30,32,4,71"
8831056275,1780113960,71,0,22,2869,1,"42,30,53,87,74","71,59,26,93,55"
8831056266,1780113955,75,7,22,2879,1,"7,86,101,120,49","39,28,11,32,107"
8831056206,1780113945,75,7,22,2126,1,"101,74,69,119,70","71,30,54,128,29"
8831056203,1780113920,75,7,22,2593,1,"75,8,14,74,29","60,6,13,119,26"
8831056176,1780113945,71,7,22,3135,0,"86,77,110,73,41","36,7,6,75,74"
8831056115,1780113945,75,7,22,2503,0,"1,47,22,17,75","51,53,41,60,25"
8831056070,1780113940,75,7,22,2411,1,"41,111,22,39,96","90,13,103,8,2"
8831055946,1780113925,72,7,22,1937,0,"36,109,35,100,14","6,84,108,101,106"
8831055929,1780113915,75,7,22,2220,1,"11,120,14,93,119","135,87,71,17,63"
8831055890,1780113925,73,7,22,1649,0,"100,128,87,2,44","120,73,90,14,21"
8831055874,1780113900,75,7,22,2636,1,"18,86,26,155,52","27,10,5,90,97"
8831055841,1780113905,74,7,22,1791,1,"30,123,93,96,17","29,64,8,25,119"
8831055840,1780113900,75,7,22,1602,1,"78,90,19,5,107","45,86,97,48,128"
8831055827,1780113915,72,7,22,3150,1,"33,75,44,13,100","21,106,26,145,39"
8831055796,1780113915,74,7,22,2083,0,"86,41,97,79,11","36,105,106,42,71"
8831055767,1780113910,75,7,22,2011,0,"86,145,108,16,123","28,39,71,26,6"
8831055707,1780113905,75,7,22,2502,0,"128,14,55,86,41","31,97,51,67,25"
8831055572,1780113885,75,7,22,1994,0,"58,40,29,67,7","84,35,112,20,74"
8831055569,1780113875,75,7,22,2650,0,"96,86,30,44,13","5,98,4,126,88"
8831055520,1780113875,75,7,22,2478,1,"97,107,138,84,123","17,71,131,19,96"
8831055487,1780113880,73,7,22,2136,0,"17,105,129,19,14","86,114,128,98,136"
8831055484,1780113875,72,7,22,2434,1,"28,70,45,14,26","13,71,67,137,86"
8831055459,1780113875,75,7,22,1940,1,"53,43,22,8,86","19,64,14,74,2"
8831055440,1780113880,75,7,22,1183,1,"28,51,109,101,39","22,11,61,131,108"
8831055435,1780113880,75,7,22,3542,1,"59,1,35,110,51","47,105,129,85,22"
8831055427,1780113880,75,7,22,2319,1,"20,110,129,105,93","27,25,8,99,123"
8831055414,1780113870,75,7,22,2076,0,"99,8,71,110,39","119,23,42,120,131"
8831055405,1780113875,73,0,22,2380,0,"37,19,101,22,104","5,15,135,8,88"
8831055383,1780113865,74,7,22,1005,1,"8,112,52,60,128","120,51,93,26,110"
8831055362,1780113870,75,7,22,1955,0,"89,13,26,20,86","106,30,6,2,5"
8831055354,1780113870,75,7,22,3160,0,"14,12,62,2,13","11,36,123,39,137"
8831055338,1780113870,75,7,22,2036,0,"71,105,69,110,6","31,8,29,21,11"
8831055323,1780113865,73,7,22,2483,1,"108,87,121,26,48","41,123,22,14,86"
8831055298,1780113850,72,7,22,1635,1,"112,111,145,27,29","60,126,101,123,6"
8831055238,1780113860,75,7,22,2060,0,"91,19,104,8,128","28,93,99,5,71"
8831055134,1780113850,71,7,22,3638,1,"75,13,62,11,100","74,71,110,47,44"
8831055116,1780113850,71,7,22,1513,0,"30,73,137,110,120","36,85,46,86,75"
8831055113,1780113850,75,7,22,2273,0,"62,113,22,54,33","8,135,71,128,75"
8831055033,1780113840,73,7,22,3137,1,"123,93,39,20,85","88,42,22,108,71"
8831054987,1780113835,75,7,22,2224,0,"65,86,145,4,104","74,136,41,110,135"
8831054967,1780113839,73,1,2,2809,1,"120,87,128,109,14","43,48,71,26,65"
8831054965,1780113830,75,7,22,1906,1,"75,135,128,12,31","26,48,84,37,86"
8831054938,1780113815,75,7,22,3110,1,"71,11,26,145,60","40,17,129,6,103"
8831054928,1780113830,75,7,22,3397,1,"63,49,60,30,136","17,4,104,62,21"
8831054926,1780113830,72,7,22,1883,1,"119,86,48,77,80","14,104,11,74,31"
8831054913,1780113810,73,7,22,2697,1,"71,99,93,66,128","47,53,86,87,20"
8831054853,1780113810,75,7,22,2764,1,"68,110,41,2,121","36,105,48,135,128"
8831054846,1780113820,72,7,22,2246,1,"48,79,71,49,22","31,74,100,104,11"
8831054809,1780113815,74,7,22,1775,0,"45,67,17,135,26","68,106,137,30,32"
8831054790,1780113815,71,7,22,3495,0,"86,108,74,128,54","39,23,14,22,145"
8831054771,1780113815,74,7,22,3843,0,"13,71,40,33,27","64,30,114,7,46"
8831054728,1780113780,73,7,22,2077,0,"100,97,23,21,48","7,29,105,145,36"
8831054709,1780113805,75,7,22,2086,0,"58,18,75,119,73","76,12,121,86,104"
8831054673,1780113795,71,7,22,2191,1,"128,42,35,27,19","8,22,108,74,30"
8831054565,1780113795,75,4,1,2461,0,"50,35,16,5,6","23,26,76,92,0"
8831054531,1780113790,75,7,22,2667,0,"106,86,75,1,108","62,81,55,88,11"
8831054500,1780113785,75,7,22,2625,1,"90,105,21,145,98","69,120,26,121,11"
8831054486,1780113785,73,7,22,2005,0,"41,45,7,108,28","27,96,35,71,11"
8831054461,1780113780,75,7,22,3238,1,"2,36,113,3,93","129,119,22,110,46"
8831054411,1780113775,75,7,22,1711,1,"74,17,48,37,29","145,51,22,47,109"
8831054399,1780113770,71,7,22,2509,0,"53,104,123,75,18","6,155,86,33,17"
8831054230,1780113740,71,7,22,3841,1,"18,14,71,25,42","5,69,41,26,36"
8831054208,1780113755,75,7,22,2010,0,"2,14,75,145,17","94,29,56,31,86"
8831054188,1780113735,75,7,22,2483,1,"86,39,67,103,68","26,44,21,13,27"
8831054179,1780113740,75,7,22,2233,0,"54,110,74,21,25","64,104,136,10,26"
8831054178,1780113735,74,7,22,3823,1,"22,11,110,145,9","99,75,128,40,94"
8831054167,1780113755,75,7,22,2813,0,"28,86,30,93,51","97,53,26,11,76"
8831054135,1780113750,71,0,22,493,0,"104,129,93,30,74","114,12,26,11,27"
8831054116,1780113740,75,7,22,3055,0,"113,53,26,7,70","36,2,84,123,30"
8831054081,1780113745,72,7,22,2235,1,"69,53,39,26,70","44,74,51,90,6"
8831054068,1780113745,71,7,22,2806,0,"62,120,18,71,19","128,104,74,138,30"
8831053992,1780113740,74,7,22,2569,1,"41,31,74,69,40","71,10,16,129,20"
8831053964,1780113735,75,7,22,3076,0,"36,75,93,86,2","85,12,60,88,74"
8831053948,1780113735,75,7,22,1487,1,"75,107,72,123,32","36,138,129,30,26"
8831053909,1780113730,75,7,22,2501,0,"6,2,120,64,71","86,32,75,104,17"
8831053841,1780113705,75,7,22,2749,1,"14,96,20,93,5","54,21,86,9,19"
8831053830,1780113715,74,7,22,3195,0,"41,99,123,25,85","11,36,128,74,7"
8831053826,1780113729,73,1,2,3098,1,"126,14,16,41,75","2,74,49,30,128"
8831053820,1780113720,75,0,22,3172,0,"26,73,128,145,74","2,4,123,75,22"
8831053818,1780113720,72,0,22,2634,1,"98,30,41,131,128","7,135,110,36,5"
8831053811,1780113720,75,7,22,2206,1,"8,74,84,14,68","105,114,32,2,27"
8831053807,1780113710,71,7,22,1627,1,"5,155,27,145,106","128,90,99,138,37"
8831053797,1780113685,75,7,22,2124,0,"10,17,100,96,74","21,86,98,31,145"
8831053766,1780113710,75,7,22,2828,0,"119,30,2,25,19","74,129,67,26,106"
8831053622,1780113690,73,7,22,2063,1,"14,87,13,23,41","29,84,11,114,97"
8831053574,1780113695,75,7,22,2686,0,"15,123,86,2,97","135,8,3,11,121"
8831053561,1780113680,75,7,22,2787,1,"35,106,104,33,26","5,7,46,48,100"
8831053536,1780113695,74,7,22,3010,0,"36,5,71,94,35","60,135,119,34,79"
8831053528,1780113685,73,7,22,2911,0,"101,43,105,46,129","6,14,25,71,60"
8831053485,1780113690,71,7,22,1709,1,"69,8,31,14,107","114,19,54,64,36"
8831053461,1780113685,75,7,22,2909,0,"25,145,62,47,70","135,21,93,30,110"
8831053441,1780113685,72,0,4,1534,1,"70,35,73,76,37","54,102,38,26,53"
8831053411,1780113680,75,7,22,2133,1,"103,9,60,74,1","126,50,55,86,135"
8831053387,1780113680,75,7,22,2114,1,"8,5,16,53,120","123,85,41,98,106"
8831053383,1780113675,73,7,22,2997,0,"51,86,22,102,6","7,8,29,49,5"
8831053347,1780113660,75,7,22,2330,1,"106,74,63,23,54","7,2,5,80,15"
8831053312,1780113675,74,7,22,2155,0,"43,32,93,88,87","129,26,7,22,12"
8831053301,1780113670,75,7,22,2319,1,"95,86,83,96,56","27,1,23,100,155"
8831053233,1780113655,72,7,22,2378,1,"31,97,2,54,128","104,19,22,14,16"
8831053211,1780113645,75,7,22,3908,0,"93,99,71,22,119","29,27,70,88,21"
8831053111,1780113655,72,7,22,3478,1,"121,28,114,35,63","71,128,32,11,21"
8831053098,1780113655,75,7,22,1855,0,"16,63,1,91,60","68,128,110,41,17"
8831053095,1780113650,75,7,22,1935,0,"97,63,128,26,84","36,109,49,106,21"
8831053093,1780113640,75,7,22,1420,1,"15,87,35,22,8","54,128,5,135,74"
8831053055,1780113650,72,7,22,2094,1,"135,75,44,29,7","19,30,26,8,96"
8831053041,1780113650,75,7,22,2256,0,"41,128,22,120,105","6,14,136,60,74"
8831053002,1780113615,72,7,22,1901,1,"8,112,36,2,100","74,120,83,128,93"
8831052975,1780113640,71,7,22,3279,1,"26,76,35,23,128","74,86,131,42,2"
8831052919,1780113635,75,7,22,2150,1,"48,128,14,93,16","73,106,107,99,27"
8831052898,1780113630,71,7,22,2809,0,"106,9,128,6,42","145,107,137,34,66"
8831052897,1780113630,75,7,22,1292,0,"105,75,106,98,54","41,128,14,55,40"
8831052894,1780113620,72,7,22,3176,0,"2,51,44,31,13","8,5,99,59,86"
8831052875,1780113630,72,7,22,2254,0,"69,36,111,87,114","21,39,25,96,6"
8831052857,1780113630,75,7,22,2249,0,"11,71,26,120,69","135,6,110,22,86"
8831052814,1780113631,75,1,2,3096,1,"13,6,135,51,110","126,30,136,96,105"
8831052791,1780113625,75,7,22,1862,1,"85,59,18,30,109","92,29,53,74,37"
8831052787,1780113605,75,7,22,1796,1,"39,60,22,44,14","86,47,90,54,135"
8831052784,1780113620,74,7,22,1814,1,"104,71,75,93,128","60,13,86,19,27"
8831052781,1780113620,71,7,22,2850,0,"123,53,13,2,71","40,129,8,76,86"
8831052776,1780113620,75,7,22,2545,1,"128,73,106,108,119","28,39,22,48,97"
8831052766,1780113620,75,7,22,1455,1,"26,135,40,11,60","145,92,39,42,2"
8831052741,1780113605,73,7,22,2156,1,"18,128,135,39,51","71,101,108,6,155"
8831052740,1780113605,71,7,22,2928,1,"39,51,56,87,90","8,7,97,106,86"
8831052680,1780113580,74,7,22,2030,1,"14,101,35,42,7","123,30,128,29,48"
8831052652,1780113610,75,7,22,1677,1,"90,36,30,7,53","145,135,48,123,14"
8831052636,1780113605,73,7,22,1755,1,"55,20,138,25,84","74,21,1,128,71"
8831052616,1780113600,75,7,22,2154,0,"73,114,31,137,55","29,21,123,13,11"
8831052553,1780113600,73,7,22,1797,0,"36,41,97,69,101","25,71,88,104,48"
8831052548,1780113600,75,7,22,1800,1,"86,2,71,36,84","80,85,48,131,75"
8831052545,1780113600,75,7,22,4207,0,"136,40,48,45,98","19,21,31,120,73"
8831052512,1780113590,75,7,22,2362,1,"69,104,27,120,102","86,138,71,38,11"
8831052443,1780113590,75,7,22,1578,1,"120,128,86,88,41","44,108,34,22,74"
8831052404,1780113580,75,7,22,2654,1,"105,91,2,113,72","74,29,56,31,40"
8831052403,1780113580,71,7,22,2956,1,"90,28,59,79,70","14,86,31,13,41"
8831052365,1780113575,74,7,22,2398,1,"44,128,129,36,27","23,26,86,60,6"
8831052298,1780113575,75,0,22,2265,0,"101,63,25,53,123","69,155,135,40,86"
8831052222,1780113570,72,7,22,3328,1,"31,22,92,41,128","86,59,6,108,71"
8831052212,1780113550,74,7,22,2000,1,"39,23,19,21,85","87,14,121,135,6"
8831052195,1780113565,75,7,22,2566,0,"86,145,65,7,74","41,14,128,35,53"
8831052193,1780113560,73,7,22,2988,1,"20,74,22,49,44","97,5,121,36,128"
8831052183,1780113565,75,7,22,2469,0,"21,86,29,51,52","111,48,19,36,14"
8831052177,1780113560,74,7,22,2434,1,"54,28,47,105,90","74,98,86,84,138"
8831052109,1780113540,73,7,22,3328,0,"20,100,29,35,26","128,76,41,7,47"
8831052098,1780113540,72,7,22,1583,0,"129,145,100,75,20","87,2,49,32,109"
8831052033,1780113550,75,7,22,3129,0,"110,113,96,145,111","69,86,12,128,31"
8831051987,1780113540,75,7,22,2549,0,"11,106,128,27,19","84,10,21,71,96"
8831051936,1780113530,75,7,22,2758,0,"23,48,104,64,30","51,128,112,145,135"
8831051904,1780113540,75,7,22,2472,0,"145,128,19,35,105","91,27,110,104,88"
8831051902,1780113530,72,7,22,2302,0,"104,101,85,80,25","28,19,47,75,14"
8831051875,1780113535,72,7,22,2817,0,"110,39,41,104,86","76,44,112,28,53"
8831051819,1780113530,74,7,22,2450,1,"14,93,112,128,21","59,83,7,41,100"
8831051807,1780113515,75,7,22,2009,0,"30,128,136,14,59","54,26,78,56,108"
8831051792,1780113510,74,7,22,2365,0,"74,111,2,36,100","17,135,48,84,27"
8831051730,1780113520,75,7,22,1626,0,"75,138,135,42,69","51,90,3,8,98"
8831051701,1780113520,71,7,22,1904,1,"32,21,88,30,22","57,16,36,75,28"
8831051680,1780113500,75,7,22,1858,0,"85,106,30,54,28","105,145,104,88,59"
8831051656,1780113495,75,7,22,1758,1,"70,22,113,2,31","105,68,74,41,29"
8831051582,1780113505,75,7,22,2589,1,"123,52,48,22,99","32,85,37,2,12"
8831051564,1780113500,75,7,22,2479,1,"88,14,123,21,23","112,98,39,6,86"
8831051563,1780113500,75,7,22,2302,1,"86,41,14,71,47","75,38,98,12,101"
8831051484,1780113495,72,7,22,2263,1,"36,8,5,14,23","86,29,40,46,39"
8831051464,1780113495,75,0,22,3023,0,"68,14,21,85,1","44,13,6,99,32"
8831051438,1780113490,73,7,22,2114,0,"70,2,74,16,128","73,112,120,54,100"
8831051419,1780113490,75,7,22,2158,1,"27,68,98,26,42","6,62,14,96,22"
8831051383,1780113485,75,7,22,2871,0,"4,54,101,29,90","21,27,3,93,135"
8831051346,1780113485,71,7,22,2098,1,"54,123,108,29,21","101,93,26,135,74"
8831051318,1780113480,72,0,22,1826,0,"101,39,84,129,114","41,86,97,14,106"
8831051291,1780113480,72,7,22,2772,0,"28,35,40,114,27","25,84,26,121,17"
8831051261,1780113465,72,7,22,1983,1,"106,54,36,75,104","11,23,86,41,22"
8831051243,1780113470,75,7,22,1891,0,"54,135,74,46,87","48,128,51,73,86"
8831051233,1780113475,75,7,22,3529,0,"101,86,23,39,106","28,120,31,22,93"
8831051190,1780113470,71,7,22,3389,1,"102,46,135,26,67","70,27,14,33,30"
8831051185,1780113460,73,7,22,1890,1,"123,69,106,35,64","39,62,21,94,71"
8831051152,1780113450,75,7,22,2461,0,"128,26,145,22,129","25,44,17,135,75"
8831051124,1780113460,71,7,22,2850,0,"19,67,85,86,72","87,2,17,30,8"
8831051122,1780113455,73,7,22,1893,1,"106,85,22,10,87","26,88,74,6,15"
8831051097,1780113460,72,7,22,1425,1,"86,27,59,109,85","48,36,38,26,29"
8831051050,1780113845,75,1,2,2727,0,"41,17,155,90,58","19,106,55,100,128"
8831051042,1780113455,74,7,22,2567,1,"137,27,71,26,138","88,14,2,97,72"
8831050935,1780113440,75,7,22,1883,1,"86,84,5,35,36","135,31,67,16,14"
8831050928,1780113440,73,7,3,2882,1,"36,5,62,67,47","73,145,29,68,131"
8831050921,1780113425,75,7,22,1706,1,"60,14,62,59,8","12,128,61,101,123"
8831050885,1780113440,72,7,22,1941,0,"2,136,35,8,111","31,41,47,104,19"
8831050884,1780113435,71,7,22,2241,1,"1,30,69,97,22","36,119,70,5,128"
8831050876,1780113430,75,7,22,3147,1,"36,123,17,87,81","68,86,52,7,11"
8831050848,1780113435,73,0,22,1457,0,"67,5,135,98,36","93,96,26,128,119"
8831050733,1780113420,75,7,22,1561,1,"60,84,39,11,40","67,28,22,87,126"
8831050707,1780113420,75,7,22,2246,1,"8,104,131,87,39","41,58,14,106,135"
8831050701,1780113405,75,7,22,1967,1,"86,99,105,42,39","63,36,69,128,137"
8831050693,1780113420,71,7,22,2567,1,"54,121,128,17,53","104,105,138,9,3"
8831050687,1780113410,75,7,22,2778,0,"128,23,26,112,35","88,74,53,96,41"
8831050576,1780113405,75,7,22,3039,1,"59,14,22,19,129","70,7,25,111,58"
8831050553,1780113405,72,7,22,1909,0,"7,19,31,120,135","21,82,14,40,27"
8831050550,1780113390,75,7,22,2694,1,"120,11,136,53,26","14,41,69,123,86"
8831050492,1780113400,73,7,22,3154,1,"128,6,69,107,47","25,110,12,30,121"
8831050484,1780113400,71,7,22,2963,0,"84,36,17,35,135","107,75,108,128,6"
8831050477,1780113380,75,7,22,2109,0,"6,30,29,126,101","8,14,31,2,102"
8831050433,1780113385,75,7,22,1928,1,"69,41,40,74,86","17,57,26,80,75"
8831050423,1780113395,71,7,22,3089,0,"75,112,138,129,26","35,67,100,2,40"
8831050412,1780113385,75,7,22,2535,0,"54,30,26,22,120","31,50,29,4,121"
8831050391,1780113390,74,7,22,2511,0,"9,86,19,6,120","67,2,22,61,87"
8831050375,1780113390,74,7,22,3975,1,"39,75,93,26,97","67,53,35,29,9"
8831050366,1780113360,75,7,22,2719,1,"107,2,87,145,120","8,128,27,74,101"
8831050360,1780113385,72,7,22,3371,1,"53,98,108,110,86","87,17,42,64,9"
8831050359,1780113385,75,7,22,1589,0,"98,131,64,36,8","71,135,31,17,29"
8831050348,1780113385,72,7,22,3838,1,"74,26,8,36,17","22,61,145,81,27"
8831050324,1780113385,75,7,22,3575,0,"71,44,120,128,101","14,60,6,36,86"
8831050274,1780113380,75,7,22,3893,0,"32,36,101,63,26","69,27,54,17,51"
8831050267,1780113380,74,7,22,2752,0,"131,74,102,41,3","75,35,37,36,108"
8831050257,1780113380,75,7,22,2935,0,"22,108,119,121,42","93,5,84,23,41"
8831050230,1780113375,71,7,22,4040,0,"80,76,86,128,75","56,120,43,105,74"
8831050225,1780113360,73,7,22,2411,1,"84,32,29,41,131","7,26,12,104,76"
8831050203,1780113375,75,7,22,1972,1,"86,19,128,32,7","135,73,74,25,8"
8831050189,1780113360,75,0,4,2328,1,"114,20,113,30,83","73,87,10,6,97"
8831050166,1780113370,74,7,22,2237,1,"75,93,29,87,128","18,22,107,70,64"
8831050162,1780113365,75,0,4,2171,0,"98,72,74,128,82","35,38,103,89,104"
8831050101,1780113355,74,7,22,2007,0,"18,63,14,2,106","28,22,20,26,145"
8831050054,1780113360,75,7,22,2551,1,"77,30,145,36,51","43,22,8,128,87"
8831049995,1780113350,75,7,22,1551,1,"56,86,26,2,85","100,129,11,73,126"
8831049863,1780113330,75,7,22,2419,0,"27,70,131,36,111","11,108,136,105,20"
8831049815,1780113325,75,7,22,2120,1,"78,8,31,34,100","86,6,126,129,25"
8831049814,1780113305,75,7,22,2686,1,"74,123,27,2,41","73,103,97,56,14"
8831049807,1780113335,75,7,22,1819,0,"11,27,100,120,6","41,74,14,30,57"
8831049789,1780113325,71,7,22,3064,0,"25,42,2,75,31","94,3,100,26,76"
8831049768,1780113315,75,7,22,2112,0,"39,41,36,31,88","27,101,6,97,145"
8831049761,1780113330,75,7,22,2263,1,"106,53,51,29,27","11,88,23,26,14"
8831049720,1780113320,74,7,22,3740,1,"74,69,9,44,86","68,55,48,17,63"
8831049683,1780113320,71,7,22,2415,1,"41,74,87,77,27","8,112,108,86,26"
8831049681,1780113310,71,7,22,2304,0,"30,135,106,123,72","13,93,35,26,90"
8831049671,1780113310,75,7,22,2007,0,"60,22,84,106,109","48,37,128,108,102"
8831049646,1780113320,73,7,22,2075,1,"88,101,25,6,104","60,5,110,61,75"
8831049608,1780113315,72,7,22,1652,1,"27,6,14,128,104","12,111,86,120,17"
8831049519,1780113305,74,7,22,3806,1,"5,104,15,26,39","47,54,35,21,128"
8831049478,1780113300,73,7,22,1882,1,"2,8,100,11,5","87,41,31,93,120"
8831049470,1780113608,75,1,2,1966,1,"86,17,98,75,48","11,28,128,26,83"
8831049454,1780113300,74,7,22,2119,0,"41,129,39,112,123","26,21,36,67,136"
8831049445,1780113300,71,7,22,1753,0,"8,7,30,48,98","86,22,126,18,42"
8831049410,1780113290,75,7,22,2487,1,"76,2,67,31,86","70,126,36,84,25"
8831049389,1780113295,75,7,22,2319,1,"8,104,19,74,26","48,84,22,23,27"
8831049357,1780113290,72,7,22,1820,0,"128,28,106,36,100","30,25,26,48,135"
8831049316,1780113290,72,7,22,1602,0,"84,74,22,26,10","60,7,46,21,76"
8831049309,1780113275,75,7,22,1910,1,"41,74,37,105,104","92,114,71,22,39"
8831049296,1780113270,75,7,22,3933,1,"23,41,84,75,25","64,128,13,11,2"
8831049292,1780113285,75,7,22,2818,0,"26,6,14,67,25","145,60,102,100,5"
8831049274,1780113285,75,7,22,2689,0,"70,123,45,48,98","114,59,121,86,137"
8831049236,1780113275,75,7,3,2968,1,"15,56,14,31,54","11,128,57,114,39"
8831049209,1780113280,75,7,22,1881,0,"74,97,137,131,11","106,42,119,53,41"
8831049152,1780113265,75,7,22,3372,0,"97,70,21,128,20","67,30,7,29,74"
8831049125,1780113270,75,7,22,1731,1,"35,69,126,110,51","104,20,85,21,27"
8831049006,1780113255,74,7,22,2655,1,"27,70,10,7,108","110,93,87,135,39"
8831048974,1780113255,75,7,22,2355,0,"32,23,20,13,22","51,128,19,31,2"
8831048962,1780113255,75,7,22,1887,1,"33,17,83,32,27","93,104,53,9,110"
